rotationRate.x,rotationRate.y,userAcceleration.y,userAcceleration.z,act,id
0.085287,0.0650309999999999,-0.086933,0.073997,5.0,18.0
-0.023271,0.185542,0.006666,-0.007939,5.0,6.0
-0.0220409999999999,0.197354,0.013487,-0.006378,5.0,6.0
-0.615553,-0.742079,1.343214,-1.606876,2.0,11.0
0.127993,0.147174,-0.052828,0.048863,4.0,13.0
-0.014578,0.185652,0.012204,-0.004225,5.0,6.0
1.455836,1.679291,1.795088,-0.55413,2.0,11.0
-2.569903,5.6878910000000005,0.03008,0.983228,2.0,11.0
-0.115164,-1.7420939999999998,1.585882,-0.398381,0.0,18.0
1.313353,-3.855561,0.283208,0.307555,1.0,0.0
0.789706,-3.729431,0.2372989999999999,0.43759,1.0,0.0
0.719492,-3.652506,0.003587,0.5538890000000001,1.0,0.0
-0.074013,-0.198331,-0.050606,0.123369,4.0,13.0
-0.066545,-0.195174,-0.05314,0.121347,4.0,13.0
1.56996,-1.933482,1.797457,-0.185745,0.0,20.0
-0.0157479999999999,-0.052747,-0.0558009999999999,0.076244,4.0,13.0
-0.0134939999999999,-0.026123,-0.051386,0.081843,4.0,13.0
-0.009203,-0.017629,-0.052841,0.082736,4.0,13.0
-0.000393,-0.095278,-0.139394,0.119653,5.0,18.0
0.2957869999999999,-0.799269,1.901101,-1.301492,2.0,11.0
0.254944,4.995419,2.163222,-0.091653,2.0,11.0
0.023193,-0.049635,-0.098458,0.096387,5.0,18.0
-1.366178,0.7058909999999999,-1.804476,1.794907,2.0,11.0
-3.273454,4.714224,-0.685674,0.7384430000000001,2.0,11.0
-2.927471,5.236782,0.173765,1.269844,2.0,11.0
0.045828,-0.013434,-0.087723,0.095563,5.0,18.0
-0.017407,0.085612,-0.05103,0.078262,4.0,13.0
-0.008867,0.083465,-0.048049,0.072675,4.0,13.0
0.03637,0.007947,-0.109416,0.0935,5.0,18.0
0.012716,0.006806,-0.112563,0.092587,5.0,18.0
-0.012061,-0.009236,-0.11957,0.089999,5.0,18.0
-0.031495,-0.022106,-0.127275,0.0981679999999999,5.0,18.0
-0.036666,0.006705,-0.103716,0.113535,5.0,18.0
-0.0132919999999999,-0.066742,-0.103547,0.104131,5.0,18.0
0.069933,-0.107343,-0.109276,0.125571,5.0,18.0
-1.378888,-0.117225,1.8418330000000005,0.386117,0.0,18.0
-1.33928,-0.164989,1.683307,0.379297,0.0,18.0
-0.01899,-0.018672,-0.0493829999999999,0.083308,4.0,13.0
-0.011673,-0.022751,-0.047823,0.084535,4.0,13.0
-1.358684,0.5574640000000001,1.958862,-0.277923,0.0,20.0
0.269237,-1.418368,2.030298,-1.597852,2.0,11.0
-0.8775299999999999,-0.482407,-1.6623419999999998,2.136514,2.0,11.0
-2.735984,6.5327910000000005,-0.370264,0.304187,2.0,11.0
-1.644997,0.304731,1.601312,0.351878,0.0,18.0
-0.017844,-0.129688,-0.048943,0.112248,4.0,13.0
-0.000688,-0.1095119999999999,-0.051003,0.111841,4.0,13.0
-1.574396,0.7720520000000001,1.496606,-0.531144,1.0,22.0
0.144558,0.10868,-0.049729,0.095303,5.0,18.0
-1.098395,-0.084335,1.805091,0.358658,0.0,18.0
0.145567,0.074673,-0.034512,0.1000409999999999,5.0,18.0
-0.031964,-0.023853,-0.051408,0.0964179999999999,4.0,13.0
-0.02873,-0.005797,-0.049563,0.09195,4.0,13.0
0.420684,-0.124078,-8.7e-05,-0.050319,5.0,4.0
-0.582272,-1.107957,1.785059,-1.312377,2.0,11.0
1.497835,2.130408,2.06775,-0.255013,2.0,11.0
0.371637,0.1703839999999999,1.7868939999999998,-0.580158,2.0,11.0
-2.567752,2.511924,-1.453651,1.609032,2.0,11.0
-2.733567,6.188639,-0.172899,0.350003,2.0,11.0
-0.001679,0.108393,-0.051689,0.079618,4.0,13.0
0.04385,0.047448,-0.049166,0.1005799999999999,4.0,13.0
-2.287599,4.294432,0.2814,0.075142,1.0,0.0
2.68061,0.193447,2.692422,-0.909589,2.0,11.0
-2.980668,3.498679,-1.961755,1.693472,2.0,11.0
-2.653178,7.148249000000001,0.024808,0.369013,2.0,11.0
0.004768,0.09349,-1.108525,2.075105,2.0,11.0
0.033944,0.014941,-0.091646,0.122598,5.0,18.0
0.006245,-0.027999,-0.0486,0.10145,4.0,13.0
1.471462,0.351046,1.7684380000000002,0.757918,2.0,2.0
-1.675557,0.93754,0.6086560000000001,-1.4257,2.0,11.0
-0.009902,-0.554793,1.80118,-1.65019,2.0,11.0
1.152917,1.64773,2.117397,-0.257885,2.0,11.0
0.176044,0.127359,-1.306491,2.061886,2.0,11.0
-2.587645,6.190994,-0.459525,0.275404,2.0,11.0
-0.151268,-0.040268,-0.09045,0.098584,5.0,18.0
0.100595,-0.067517,0.139079,0.0419019999999999,5.0,14.0
-0.042298,1.412751,1.381076,0.272819,1.0,0.0
0.329046,4.298375,-0.293513,0.323221,1.0,0.0
-0.079375,4.755876,0.19137,0.653771,1.0,0.0
-0.029363,-0.039912,-0.047587,0.087965,4.0,13.0
-0.004853,-0.045328,-0.048272,0.094473,4.0,13.0
0.110489,0.128995,0.112369,0.037759,5.0,14.0
-0.022631,0.17203,-0.027885,0.097725,5.0,18.0
-0.096426,0.119075,-0.048295,0.106705,5.0,18.0
-0.09546,0.104128,-0.080623,0.112615,5.0,18.0
0.880634,-2.158786,1.762535,-0.847764,2.0,11.0
0.244165,-0.537944,0.017478,-0.008215,4.0,12.0
1.419759,-0.744891,1.804052,0.1494599999999999,2.0,11.0
-0.993535,0.388895,-1.152674,1.743997,2.0,11.0
-0.0636149999999999,-0.0469329999999999,-0.050672,0.080363,4.0,13.0
-2.56215,6.097328,0.19128,1.416847,2.0,11.0
-0.042407,-0.0715259999999999,-0.053724,0.085051,4.0,13.0
-0.005196,-0.100418,-0.0545419999999999,0.091574,4.0,13.0
0.034239,-0.11014,-0.050436,0.112191,4.0,13.0
0.066322,-0.095329,-0.048368,0.125451,4.0,13.0
0.099673,-0.03472,-0.042611,0.145587,4.0,13.0
0.079436,-0.022949,-0.040412,0.147707,4.0,13.0
0.0529139999999999,-0.019051,-0.0406,0.148591,4.0,13.0
0.023032,-0.0221379999999999,-0.040739,0.14934,4.0,13.0
-0.002553,-0.018849,-0.041252,0.144652,4.0,13.0
-0.0355339999999999,0.104194,-0.050457,0.0734529999999999,4.0,13.0
-0.009987,0.093443,-0.051746,0.077129,4.0,13.0
0.015687,-0.7897069999999999,0.010551,-0.0693889999999999,4.0,12.0
2.105795,-5.1407940000000005,0.255152,0.413112,0.0,20.0
2.264365,-5.526625,0.197619,0.323436,0.0,20.0
1.576524,-5.307631,-0.088634,0.40958,0.0,20.0
-0.597627,0.427751,1.348318,-0.1237359999999999,1.0,22.0
-0.0302629999999999,0.663129,0.098411,0.010584,5.0,14.0
-0.052763,0.019552,-0.047882,0.09097,4.0,13.0
-0.049631,0.025089,-0.054735,0.080743,4.0,13.0
-0.0272029999999999,0.0282149999999999,-0.058183,0.07646,4.0,13.0
0.015505,0.031278,-0.062606,0.075407,4.0,13.0
0.055031,0.041797,-0.063106,0.07489,4.0,13.0
-1.036515,0.641617,0.98282,-1.290286,2.0,11.0
0.575843,-1.711696,1.5187620000000002,-1.587715,2.0,11.0
0.084908,0.0470019999999999,-0.056712,0.075009,4.0,13.0
0.196108,0.164486,-0.049114,0.1135309999999999,4.0,13.0
2.034766,1.157248,1.844451,-0.147217,2.0,11.0
0.0849299999999999,-0.691585,-1.235159,2.306359,2.0,11.0
-3.015551,6.36502,0.116269,1.058031,2.0,11.0
-0.020432,-0.004978,-0.049087,0.130191,4.0,13.0
-0.029,-0.0134659999999999,-0.049207,0.12975,4.0,13.0
-0.029106,-0.03478,-0.0567509999999999,0.1125869999999999,4.0,13.0
-0.028221,-0.065714,-0.060974,0.1082809999999999,4.0,13.0
-0.004942,-0.098858,-0.059558,0.114391,4.0,13.0
0.035479,-0.117143,-0.0585929999999999,0.123833,4.0,13.0
0.0780899999999999,-0.104473,-0.054613,0.144076,4.0,13.0
0.116626,-0.079028,-0.050088,0.147034,4.0,13.0
-2.608948,5.003971,-0.2006,-0.247225,2.0,11.0
-1.620633,5.015619,-0.21713,-0.266986,2.0,11.0
0.134945,-0.041794,-0.045651,0.150199,4.0,13.0
0.1255109999999999,-0.006598,-0.0404029999999999,0.1505099999999999,4.0,13.0
0.115624,-0.5471199999999999,0.027561,0.0298569999999999,4.0,12.0
0.109594,0.0073269999999999,-0.039928,0.151579,4.0,13.0
0.078723,0.022349,-0.0438949999999999,0.154249,4.0,13.0
0.045698,0.040544,-0.046168,0.15327,4.0,13.0
0.989367,-3.557933,0.179099,0.287926,1.0,0.0
0.979933,-3.732815,0.159172,0.199147,1.0,0.0
-0.0201669999999999,-0.435617,0.058721,0.012198,4.0,12.0
-0.001172,0.063053,-0.045259,0.151017,4.0,13.0
-0.044846,0.080242,-0.044271,0.15148,4.0,13.0
-0.282124,-0.281009,-0.002913,0.109349,4.0,13.0
-0.315292,-0.320236,-0.002896,0.113566,4.0,13.0
-0.334385,-0.323254,-0.003402,0.113256,4.0,13.0
-0.3276679999999999,-0.289043,-0.014733,0.1150819999999999,4.0,13.0
-0.306841,-0.213288,-0.026142,0.100303,4.0,13.0
-0.275404,-0.139744,-0.045472,0.088344,4.0,13.0
-0.244029,-0.06095,-0.07127,0.069809,4.0,13.0
-0.174438,-0.042366,-0.096697,0.039399,4.0,13.0
-0.120402,-0.072596,-0.114023,0.016022,4.0,13.0
-0.0845549999999999,-0.082651,-0.113223,0.024134,4.0,13.0
-0.028323,-0.078882,-0.10967,0.038736,4.0,13.0
0.09984,-0.014485,-0.144299,0.06102,4.0,13.0
-0.685214,1.33177,1.294437,-0.569946,1.0,0.0
0.317896,0.07425,-0.198223,0.075152,4.0,13.0
0.562807,0.1874559999999999,-0.196743,0.094712,4.0,13.0
0.782166,0.316714,-0.173466,0.1113339999999999,4.0,13.0
0.90819,0.405517,-0.13037,0.130718,4.0,13.0
0.9004770000000001,0.454132,0.169499,0.202174,4.0,13.0
-1.292454,0.281127,0.899223,-1.307011,2.0,11.0
0.8102779999999999,0.50793,0.366565,0.199926,4.0,13.0
0.5282020000000001,0.477659,0.340611,0.17327,4.0,13.0
0.346452,0.3729119999999999,-0.119466,0.100325,4.0,13.0
0.318257,0.017494,-0.093979,0.120141,4.0,13.0
0.393198,-0.186139,0.120639,0.130774,4.0,13.0
0.406356,-0.249528,0.188411,0.143655,4.0,13.0
0.2937929999999999,-0.044002,0.086185,0.14742,4.0,13.0
-1.6840419999999998,0.438826,-0.581225,1.5515450000000002,2.0,11.0
-2.960197,5.221821,-0.591792,0.546367,2.0,11.0
-2.325411,5.83009,0.4583569999999999,1.4590610000000002,2.0,11.0
0.2878679999999999,0.178085,0.009001,0.130736,4.0,13.0
0.2492909999999999,0.214251,-0.314919,0.1099849999999999,4.0,13.0
0.271187,-0.028607,-0.0258699999999999,-0.056221,5.0,13.0
0.210007,-0.064796,0.006546,-0.0065569999999999,5.0,13.0
0.200256,-0.090359,0.018767,0.042813,5.0,13.0
0.186358,-0.120044,0.023254,0.055763,5.0,13.0
0.089063,-0.207956,0.010339,0.011759,5.0,13.0
0.046221,-0.195224,-0.004343,0.024408,5.0,13.0
-0.178166,-0.056811,0.007059,0.037436,5.0,13.0
-0.275454,0.1161809999999999,0.027818,0.133772,5.0,13.0
-0.0277089999999999,-0.2196449999999999,-0.0558409999999999,0.009478,5.0,13.0
-0.056879,-0.2432099999999999,-0.060508,-0.006911,5.0,13.0
-0.034561,-0.196681,-0.034581,-0.024498,5.0,13.0
0.104449,0.004599,0.1411,-0.060397,5.0,13.0
-0.1155559999999999,-0.156581,-0.075973,0.094911,5.0,18.0
-0.115402,-0.159628,-0.0590039999999999,0.090063,5.0,18.0
-0.053328,-0.135266,-0.059486,0.088854,5.0,18.0
-0.0502899999999999,-0.159825,-0.090611,0.119801,5.0,18.0
-0.068408,-0.200546,0.003334,0.012317,5.0,13.0
-0.033038,-0.064233,-0.15044,0.123079,5.0,18.0
-0.05882,-0.085521,-0.1329509999999999,0.124582,5.0,18.0
-0.132343,-0.6644869999999999,1.553825,-1.489048,2.0,11.0
-0.101605,-0.1204829999999999,-0.1091829999999999,0.126632,5.0,18.0
2.731001,-3.570631,-0.037397,0.447957,1.0,22.0
-0.110049,-0.112945,-0.088794,0.107693,5.0,18.0
2.829669,0.590536,2.25365,-0.251416,2.0,11.0
-0.491746,-0.142707,-1.817888,2.416923,2.0,11.0
-3.111437,2.555578,-2.425369,2.785302,2.0,11.0
-2.936547,6.724258,0.263946,0.478839,2.0,11.0
-0.070431,-0.084308,-0.084312,0.1006669999999999,5.0,18.0
-0.005324,-0.064351,-0.078305,0.095751,5.0,18.0
0.034126,-0.051778,-0.089173,0.097879,5.0,18.0
-1.836835,4.60961,-0.248448,-0.068682,2.0,11.0
-0.240162,-0.4647529999999999,0.012012,-0.050374,4.0,12.0
0.012712,-0.053894,-0.09809,0.100661,5.0,18.0
-0.187317,-0.575727,0.028508,-0.071084,4.0,12.0
-0.037512,-0.0697059999999999,-0.123451,0.1162,5.0,18.0
-0.122725,-0.513897,0.043847,-0.04607,4.0,12.0
-0.073804,-0.074901,-0.124482,0.1155549999999999,5.0,18.0
-0.070599,-0.072786,-0.1207829999999999,0.112168,5.0,18.0
-0.085231,0.644676,-0.019356,-0.043434,5.0,14.0
-0.045956,-0.0292769999999999,-0.089451,0.1153329999999999,5.0,18.0
1.713199,1.672235,2.2776,-0.7963979999999999,2.0,11.0
-2.337914,1.717277,-2.025909,2.333412,2.0,11.0
-2.788348,5.521563,0.922711,1.294496,2.0,11.0
-3.0521700000000003,6.403985,0.908316,1.6569599999999998,2.0,11.0
-0.0416589999999999,-0.01229,-0.097343,0.109788,5.0,18.0
-0.038454,-0.006992,-0.098388,0.1085569999999999,5.0,18.0
-0.032062,-0.0059619999999999,-0.099221,0.108069,5.0,18.0
-0.027814,-0.0102379999999999,-0.100381,0.1048119999999999,5.0,18.0
-0.031019,-0.016597,-0.1000409999999999,0.103628,5.0,18.0
-0.02458,-0.016586,-0.099883,0.102945,5.0,18.0
-0.015988,-0.011259,-0.09873,0.100396,5.0,18.0
-0.010624,-0.0070079999999999,-0.098557,0.099213,5.0,18.0
-0.028788,-0.018606,-0.108679,0.079251,5.0,18.0
-0.018102,-0.0101739999999999,-0.097847,0.1009029999999999,5.0,18.0
-0.0287949999999999,-0.015463,-0.099132,0.09982,5.0,18.0
0.692708,4.208314,2.319523,-1.106298,2.0,11.0
1.24585,-0.8195180000000001,-1.62723,2.330803,2.0,11.0
-1.336049,0.6765140000000001,-1.617182,1.769019,2.0,11.0
-2.829692,5.052026000000001,0.215407,1.112689,2.0,11.0
-2.804355,5.228342,0.508904,1.106818,2.0,11.0
-0.034143,-0.0239449999999999,-0.100387,0.100532,5.0,18.0
-0.033105,-0.0388279999999999,-0.103418,0.09912,5.0,18.0
-0.024556,-0.0430889999999999,-0.105932,0.102595,5.0,18.0
-0.018126,-0.038842,-0.10677,0.1054359999999999,5.0,18.0
-0.015859,-0.030285,-0.105593,0.107338,5.0,18.0
-0.015893,-0.027132,-0.107226,0.106478,5.0,18.0
-0.016964,-0.022888,-0.105489,0.1065579999999999,5.0,18.0
-0.022294,-0.018621,-0.101864,0.106379,5.0,18.0
-0.026537,-0.01328,-0.097653,0.1056619999999999,5.0,18.0
-0.246552,-0.120569,0.003867,-0.018258,5.0,18.0
-2.460951,1.311579,1.359451,-1.397143,2.0,11.0
-0.3053929999999999,-0.161888,0.003013,-0.010727,5.0,18.0
-0.089849,5.2040690000000005,2.720504,-0.323387,2.0,11.0
-0.33848,-0.171335,-0.018237,0.0010609999999999,5.0,18.0
-2.978279,5.45057,0.039662,1.362711,2.0,11.0
-0.291404,-0.156525,-0.043696,0.014786,5.0,18.0
1.755815,-0.151071,2.037213,0.406553,2.0,2.0
0.482222,-0.764235,2.004596,-0.357398,0.0,18.0
-0.817313,-2.400389,2.306401,-0.8600780000000001,0.0,18.0
-0.200572,-0.1248799999999999,-0.052237,0.0347149999999999,5.0,18.0
0.718911,0.167434,-1.259562,-0.035104,1.0,0.0
-0.211231,-3.689976,-0.055517,0.158568,1.0,0.0
-1.523698,4.627853,0.509437,0.4866939999999999,1.0,0.0
0.152855,-1.354502,1.843452,-1.445958,2.0,11.0
-0.272445,0.8593770000000001,1.876347,-0.330173,2.0,11.0
0.252232,-0.866347,-1.494657,2.101122,2.0,11.0
-3.210017,6.646709,0.8476370000000001,1.838816,2.0,11.0
-3.104174,5.273085,0.687642,1.613731,2.0,11.0
-0.055,0.470974,0.001407,0.023822,4.0,4.0
-0.052833,0.4784229999999999,-0.0007379999999999,0.023504,4.0,4.0
-0.043183,0.4901029999999999,-0.002821,0.024651,4.0,4.0
-0.033543,0.4964699999999999,-0.005452,0.024867,4.0,4.0
-0.0283,0.478333,0.003531,0.024806,4.0,4.0
0.171226,-0.089525,-0.011026,-0.042046,5.0,18.0
0.249914,-3.736682,0.30698,-0.004354,1.0,0.0
0.31806,-0.141318,-0.01485,-0.042101,5.0,18.0
-0.769487,-5.049469,0.2746949999999999,-0.344598,1.0,0.0
-0.7776850000000001,-6.943436999999999,0.147264,0.259771,1.0,0.0
-1.491743,-6.999262,-0.292808,0.553415,1.0,0.0
-0.0032869999999999,-5.711563,0.303163,0.124552,1.0,0.0
0.23064,-0.128224,-0.006718,0.009408,5.0,18.0
-0.2069409999999999,-5.777617,0.125001,-0.056674,1.0,0.0
1.499121,-10.032926,0.237758,-0.146425,1.0,0.0
2.870371,-11.828803,0.1007179999999999,-0.217491,1.0,0.0
1.279797,-9.761419,-0.07127,0.0494589999999999,1.0,0.0
-1.3727790000000002,-5.134711,0.100161,0.483317,1.0,0.0
-2.300062,-3.777601,0.1347809999999999,0.158252,1.0,0.0
-1.046291,-5.111423,-0.201802,-0.36953,1.0,0.0
0.4538319999999999,-6.830382000000001,-0.016031,-0.3600489999999999,1.0,0.0
1.217594,-8.739447,0.211497,-0.128651,1.0,0.0
1.141907,-8.377663,0.194882,-0.193301,1.0,0.0
0.076416,-4.915668,-0.012707,-0.127024,1.0,0.0
2.382436,-8.599971,3.693341,-1.559498,3.0,23.0
-0.031823,-0.192041,-0.010374,0.045195,5.0,18.0
1.2678200000000002,-3.751102,0.804975,-2.008224,1.0,0.0
0.246285,0.0686399999999999,0.023321,0.014565,5.0,18.0
-0.589499,-0.515965,2.423856,0.5009600000000001,0.0,18.0
-1.224453,-0.6604260000000001,1.842876,0.320848,0.0,18.0
1.089844,3.549342,2.184575,-0.316594,2.0,11.0
-3.052021,5.890297,0.160697,0.911345,2.0,11.0
-3.075102,4.627506,0.419529,1.242603,2.0,11.0
-2.17248,0.991148,-1.805344,1.841613,2.0,11.0
1.186095,-0.8980469999999999,-1.204825,2.031356,2.0,11.0
0.637745,-3.711668,0.071161,0.069064,1.0,0.0
0.292127,0.075877,0.030072,-0.011826,5.0,18.0
0.261078,0.028142,0.0189389999999999,-0.016288,5.0,18.0
-1.285643,0.602903,1.366815,-0.3545,1.0,22.0
0.183149,-0.042716,0.009363,-0.004712,5.0,18.0
-1.180176,-0.255979,1.449693,-0.6756220000000001,1.0,20.0
-0.358815,-0.089116,1.409518,-1.530861,2.0,11.0
0.755506,4.766571,1.444263,0.155937,2.0,11.0
-3.294232,4.758289,-0.445456,0.621529,2.0,11.0
-3.078526,6.000337,0.889117,1.100396,2.0,11.0
-2.492384,4.738669,-0.326542,-0.241638,2.0,11.0
0.422738,-0.8230729999999999,1.486972,-1.34684,2.0,11.0
-1.340854,0.10972,1.536058,-0.870215,1.0,20.0
1.114807,1.947217,2.415802,-0.8108449999999999,2.0,11.0
1.932053,-1.565274,2.00104,-0.463766,2.0,11.0
-2.970764,5.275953,-0.119615,-0.0755059999999999,2.0,11.0
-2.804475,6.097931,0.6235930000000001,1.380574,2.0,11.0
-1.563548,-0.1077369999999999,-2.348462,3.043036,2.0,11.0
-2.024765,4.683217,-0.405868,0.041808,2.0,11.0
-1.613925,4.630832,-0.345422,0.0034549999999999,2.0,11.0
-0.6858989999999999,-0.930602,1.662435,0.350085,0.0,18.0
0.1661089999999999,-0.677296,2.014402,0.340643,0.0,18.0
-3.097714,1.521685,0.744304,-1.293265,2.0,11.0
-1.159127,-0.121478,1.39616,-1.711632,2.0,11.0
0.460667,4.461183999999999,0.402311,-0.276211,1.0,0.0
0.657853,-1.489509,1.503971,-1.391661,2.0,11.0
-0.759336,-0.149135,-1.114426,2.131208,2.0,11.0
-2.629816,4.507808,0.281776,0.855826,2.0,11.0
-2.565235,6.758122999999999,0.5805859999999999,1.622824,2.0,11.0
-1.6969759999999998,-0.3642869999999999,1.272473,-0.490083,1.0,20.0
1.207185,-3.964684,1.083518,0.13781,1.0,0.0
1.080141,-5.533839,1.094859,0.082414,1.0,0.0
-1.808106,-0.3631769999999999,1.747959,0.299566,0.0,18.0
1.836822,-5.628872,0.685592,-0.016902,1.0,0.0
2.109773,-4.966657,0.251519,-0.045768,1.0,0.0
1.276553,-4.638454,0.079897,0.192565,1.0,0.0
2.046431,1.438849,-0.554261,-0.867986,1.0,20.0
-0.8702479999999999,5.48778,0.396336,0.625134,1.0,0.0
1.232406,4.411151,0.14775,0.027382,1.0,0.0
0.680131,1.140975,1.705631,-0.062322,0.0,9.0
0.55474,2.299711,2.006159,-0.491353,0.0,9.0
0.598617,-0.972913,-1.273008,2.281877,2.0,11.0
-2.874055,6.8692020000000005,-0.707711,0.051648,2.0,11.0
-2.80734,5.348543,0.770766,0.35117,2.0,11.0
1.535962,-3.550347,0.8746,-0.1391369999999999,1.0,0.0
1.7182650000000002,-6.09514,0.878832,0.055751,1.0,0.0
1.615264,-6.539751,0.817225,0.169696,1.0,0.0
2.718648,-4.4183330000000005,0.309644,-0.294704,1.0,0.0
-0.939077,-1.455842,1.735588,-0.007487,0.0,18.0
-2.0009650000000003,-2.080566,2.121207,0.196151,0.0,18.0
2.815874,-4.840935,0.356296,-0.211009,1.0,0.0
2.438949,-4.732337,0.030382,0.136339,1.0,0.0
0.484135,-0.3399,1.242844,-0.639785,1.0,20.0
-1.069178,2.556057,-0.066533,1.229169,1.0,0.0
0.844037,2.318367,0.290284,0.908934,1.0,0.0
-1.127142,5.119083,0.198646,0.666149,1.0,0.0
-0.5587270000000001,4.390219,0.335303,0.19515,1.0,0.0
-0.093289,0.105993,0.066067,0.0403339999999999,4.0,4.0
-0.562113,5.214982,0.063614,0.10148,1.0,0.0
-0.458067,5.971396,0.004159,0.25711,1.0,0.0
-0.377527,5.581461,-0.048918,0.2191409999999999,1.0,0.0
-0.660683,4.8715150000000005,-0.157703,0.072268,1.0,0.0
0.303967,-1.754096,1.3109110000000002,-1.276883,2.0,11.0
2.523304,-1.044516,2.182702,-0.853419,2.0,11.0
-1.465251,-0.259784,-1.996052,1.5748879999999998,2.0,11.0
-2.99412,4.920075,-2.021936,1.521996,2.0,11.0
-3.050416,7.766591,0.491011,1.825797,2.0,11.0
-3.241659,4.5099800000000005,1.077878,0.006961,2.0,11.0
3.29935,-0.265828,1.37004,-0.005353,1.0,0.0
1.567755,-3.5728949999999995,0.495227,0.068999,1.0,0.0
1.201543,-3.990477,0.114329,0.20009,1.0,0.0
-0.177719,-5.348204,-0.38622,-0.026842,0.0,9.0
-1.933116,-4.793051999999999,-0.09644,0.288773,0.0,9.0
1.078677,1.7180400000000002,1.444613,0.321669,1.0,0.0
0.7555890000000001,3.4208160000000003,1.95235,0.351792,1.0,0.0
-0.36521,6.367609,-0.149264,0.926354,1.0,0.0
-0.17019,7.225928999999999,0.087466,0.7362770000000001,1.0,0.0
-0.74507,6.579182,0.116907,0.468701,1.0,0.0
-0.5045930000000001,4.374318,-0.141729,-0.07739,1.0,0.0
1.865776,0.220923,1.802535,0.293806,2.0,2.0
-0.537411,-0.0528019999999999,1.599847,-1.826597,2.0,11.0
1.055466,-1.062766,1.7900049999999998,-1.443396,2.0,11.0
-2.921812,6.616973,0.627738,1.871845,2.0,11.0
5.339641,-1.163125,0.729574,-0.212729,1.0,0.0
5.143402,-1.223186,1.075533,-0.083843,1.0,0.0
3.334573,-2.194056,1.279175,0.223751,1.0,0.0
-1.459738,0.750232,1.5637530000000002,-0.592809,1.0,22.0
2.366271,-5.126671,0.345646,0.230567,1.0,0.0
3.484514,-5.342844,0.204006,0.359752,1.0,0.0
3.250342,-4.448944,0.107847,0.40088,1.0,0.0
-0.8457370000000001,-1.024229,1.711238,-0.116975,0.0,9.0
-0.792129,-0.664473,1.611084,0.307792,0.0,18.0
-0.904296,-0.0489389999999999,2.004834,0.270946,0.0,18.0
0.021936,-0.0846809999999999,0.015871,0.096677,5.0,17.0
-0.592383,0.1081559999999999,1.685484,-1.015906,1.0,0.0
-0.8124560000000001,2.565288,0.3594489999999999,0.939634,1.0,0.0
-0.585121,4.273607,0.208155,0.657766,1.0,0.0
-0.901095,4.993691,0.229932,0.647568,1.0,0.0
-0.575623,4.818728,0.154745,0.35495,1.0,0.0
0.0595169999999999,-0.1823789999999999,0.057864,0.027222,5.0,6.0
0.069687,-0.281533,0.063222,0.013971,5.0,6.0
0.1036369999999999,-0.199171,0.044672,0.030551,5.0,6.0
-0.02329,0.179278,0.011944,0.0195259999999999,5.0,6.0
-0.077422,0.234888,0.005199,0.016612,5.0,6.0
-0.783469,-0.1448539999999999,0.996266,-1.44603,2.0,11.0
0.649842,2.98401,2.183969,-0.433987,2.0,11.0
-2.320006,1.252188,-2.105486,2.6102,2.0,11.0
-3.117151,5.783429,-0.063383,-0.1444109999999999,2.0,11.0
-3.0249490000000003,6.368639,0.6988880000000001,1.150243,2.0,11.0
1.572389,-4.437908,0.4286649999999999,-0.12839,1.0,0.0
1.519111,-5.252187,0.286983,0.332642,1.0,0.0
-0.679664,0.1224619999999999,1.7775580000000002,0.108396,0.0,18.0
1.528873,-5.135476000000001,0.4433649999999999,0.20439,1.0,0.0
1.960943,-4.321846,0.583313,0.339106,1.0,0.0
-0.464122,5.185683999999999,0.73707,0.8810610000000001,1.0,0.0
1.993549,1.3270879999999998,-0.503312,-0.8707590000000001,1.0,20.0
-0.590609,-0.695129,1.453844,-1.422459,2.0,11.0
-0.462551,-0.341146,1.711711,0.15954,0.0,18.0
1.83487,3.03693,2.562829,-0.753017,2.0,11.0
-0.4930739999999999,-0.001365,2.204046,0.2318889999999999,0.0,18.0
-2.455572,1.387339,-2.207345,2.299494,2.0,11.0
-3.29072,6.499958,0.000641,0.782569,2.0,11.0
-2.822153,5.335979,0.525036,1.493168,2.0,11.0
0.6984229999999999,-4.681327,0.614931,0.443192,1.0,0.0
0.927496,-3.834038,0.109855,0.158251,1.0,0.0
1.845959,-3.923826,0.422692,0.002222,1.0,0.0
1.0909799999999998,-1.321094,-1.260235,1.942354,2.0,11.0
0.228007,4.351604,0.929219,0.527188,1.0,0.0
1.930144,-0.145985,1.768314,0.303027,2.0,2.0
-1.253104,1.249367,2.0592080000000004,-0.433986,1.0,22.0
1.14947,-4.394556,0.550214,0.311166,1.0,0.0
1.074631,-4.549342,0.440137,0.153245,1.0,0.0
1.448647,-3.542692,0.367831,-0.227613,1.0,0.0
1.775845,-3.534907,0.452128,-0.309471,1.0,0.0
0.94724,4.497313,2.509585,-0.284681,2.0,11.0
-3.333874,5.916353,-1.52994,0.753395,2.0,11.0
-2.735329,5.920332,0.407648,1.485052,2.0,11.0
-1.072957,4.524302,0.670057,0.76072,1.0,0.0
-2.296298,4.969094,-0.2629309999999999,-0.3271469999999999,2.0,11.0
1.564904,-3.804452,0.272676,0.072078,1.0,22.0
2.250951,-3.534451,0.1716109999999999,0.098686,1.0,22.0
1.407567,-4.618475,0.680972,0.186905,1.0,0.0
2.297372,-3.756423,0.487872,-0.280829,1.0,0.0
